id,cluster_id,suggested_filename,suggested_domain,title,content,generation_method,gap_count,representative_queries,status,reviewed_by,reviewed_at,rejection_reason,ingested_at,ingested_sop_path,created_at,updated_at
85,51,runbook-cpu-85.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,9,"[""cpu query 0"",""cpu query 1""]",approved,rsingh,2026-06-17 15:27:09,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
86,5,runbook-storage-86.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
87,520,runbook-security-87.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,14,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",approved,rsingh,2026-06-10 05:38:27,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
88,304,runbook-network-88.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,28,"[""network query 0"",""network query 1""]",approved,rsingh,2026-06-07 16:20:47,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
89,241,runbook-cpu-89.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",rejected,mpatel,2026-06-13 17:38:02,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
90,203,runbook-storage-90.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,28,"[""storage query 0"",""storage query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
91,267,runbook-node-91.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,8,"[""node query 0"",""node query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
92,594,runbook-node-92.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,2,"[""node query 0"",""node query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
93,247,runbook-node-93.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,6,"[""node query 0"",""node query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
94,928,runbook-network-94.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,24,"[""network query 0"",""network query 1""]",approved,mpatel,2026-06-19 00:59:45,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
95,116,runbook-memory-95.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,3,"[""memory query 0"",""memory query 1""]",rejected,,2026-06-06 22:17:14,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
96,361,runbook-cpu-96.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,23,"[""cpu query 0"",""cpu query 1"",""cpu query 2"",""cpu query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
97,696,runbook-node-97.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""node query 0"",""node query 1"",""node query 2""]",approved,,2026-06-01 07:18:56,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
98,771,runbook-node-98.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,25,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",rejected,mpatel,2026-06-07 19:22:11,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
99,524,runbook-cpu-99.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,21,"[""cpu query 0"",""cpu query 1"",""cpu query 2"",""cpu query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
100,204,runbook-security-100.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,26,"[""security query 0"",""security query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
101,478,runbook-security-101.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,25,"[""security query 0"",""security query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
102,259,runbook-memory-102.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,23,"[""memory query 0""]",ingested,mpatel,2026-06-01 13:16:08,,2026-06-13 11:49:33,sops/memory/runbook-memory-102.md,2026-05-24 12:00:00,2026-06-23 12:00:00
103,50,runbook-network-103.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",rejected,mpatel,2026-05-31 22:36:37,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
104,1044,runbook-storage-104.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,5,"[""storage query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
105,336,runbook-security-105.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,21,"[""security query 0"",""security query 1"",""security query 2""]",rejected,,2026-05-28 00:33:13,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
106,918,runbook-storage-106.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,20,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
107,680,runbook-storage-107.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,20,"[""storage query 0"",""storage query 1"",""storage query 2""]",approved,mpatel,2026-06-07 19:56:16,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
108,276,runbook-security-108.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,9,"[""security query 0"",""security query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
109,60,runbook-security-109.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,5,"[""security query 0"",""security query 1"",""security query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
110,498,runbook-network-110.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,10,"[""network query 0"",""network query 1"",""network query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
111,617,runbook-memory-111.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""memory query 0"",""memory query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
112,650,runbook-network-112.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,23,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",approved,rsingh,2026-06-14 04:41:22,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
113,685,runbook-network-113.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,9,"[""network query 0"",""network query 1"",""network query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
114,1011,runbook-memory-114.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,3,"[""memory query 0"",""memory query 1""]",rejected,rsingh,2026-06-10 22:24:59,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
115,568,runbook-cpu-115.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,6,"[""cpu query 0"",""cpu query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
116,707,runbook-storage-116.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""storage query 0"",""storage query 1""]",rejected,mpatel,2026-06-18 02:59:42,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
117,853,runbook-memory-117.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,24,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
118,687,runbook-security-118.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,21,"[""security query 0"",""security query 1""]",ingested,rsingh,2026-06-19 07:05:55,,2026-06-18 04:03:59,sops/security/runbook-security-118.md,2026-05-24 12:00:00,2026-06-23 12:00:00
119,208,runbook-node-119.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,26,"[""node query 0"",""node query 1"",""node query 2""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
120,357,runbook-cpu-120.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,14,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
121,141,runbook-network-121.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,22,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",ingested,,2026-06-01 06:56:31,,2026-06-06 06:38:31,sops/network/runbook-network-121.md,2026-05-24 12:00:00,2026-06-23 12:00:00
122,174,runbook-node-122.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,8,"[""node query 0""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
123,456,runbook-node-123.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,19,"[""node query 0""]",approved,mpatel,2026-05-28 17:04:19,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
124,1086,runbook-security-124.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,22,"[""security query 0"",""security query 1""]",ingested,rsingh,2026-05-26 22:33:47,,2026-06-13 01:59:46,sops/security/runbook-security-124.md,2026-05-24 12:00:00,2026-06-23 12:00:00
125,264,runbook-memory-125.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,17,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
126,913,runbook-memory-126.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""memory query 0"",""memory query 1""]",rejected,rsingh,2026-06-11 05:39:23,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
127,699,runbook-cpu-127.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,30,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",approved,rsingh,2026-06-14 09:41:15,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
128,231,runbook-storage-128.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,10,"[""storage query 0"",""storage query 1""]",approved,mpatel,2026-06-12 20:11:33,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
129,627,runbook-memory-129.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,29,"[""memory query 0"",""memory query 1""]",approved,mpatel,2026-06-02 19:07:18,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
130,570,runbook-cpu-130.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,12,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",ingested,rsingh,2026-06-10 02:59:53,,2026-06-23 05:29:50,sops/cpu/runbook-cpu-130.md,2026-05-24 12:00:00,2026-06-23 12:00:00
131,951,runbook-security-131.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,23,"[""security query 0""]",approved,mpatel,2026-05-29 03:26:42,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
132,825,runbook-memory-132.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,27,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",ingested,,2026-05-24 17:07:55,,2026-06-05 07:51:51,sops/memory/runbook-memory-132.md,2026-05-24 12:00:00,2026-06-23 12:00:00
133,41,runbook-security-133.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,11,"[""security query 0"",""security query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
134,615,runbook-cpu-134.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,29,"[""cpu query 0"",""cpu query 1""]",rejected,mpatel,2026-05-31 08:19:03,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
135,244,runbook-memory-135.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,7,"[""memory query 0"",""memory query 1""]",ingested,mpatel,2026-06-14 22:22:31,,2026-06-15 02:02:47,sops/memory/runbook-memory-135.md,2026-05-24 12:00:00,2026-06-23 12:00:00
136,114,runbook-node-136.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,10,"[""node query 0"",""node query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
137,523,runbook-memory-137.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,28,"[""memory query 0""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
138,248,runbook-node-138.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,10,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
139,84,runbook-storage-139.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,22,"[""storage query 0"",""storage query 1"",""storage query 2"",""storage query 3""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
