id,sop_id,sop_name,sop_path,section_title,query_text,similarity_score,source,cluster_name,namespace,pod_name,action_taken,was_useful,matched_at
127,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Remediation,ledger-svc CrashLoopBackOff,0.6764,prediction,prod-use2-eks,ledger,ledger-svc-1232e29-49ea1,scale_up,false,2026-06-18 12:37:13
128,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Symptoms,orders-api OOMKilled,0.7763,chat,dr-use1-eks,orders,orders-api-8330e48-f22f4,restart_pod,false,2026-05-25 21:19:30
129,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Diagnosis,payments-worker OOMKilled,0.6429,auto,prod-use2-eks,payments,payments-worker-bff7264-02c23,increase_limit,true,2026-06-13 01:39:00
130,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Symptoms,inventory-svc CrashLoopBackOff,0.8908,auto,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,increase_limit,true,2026-06-15 00:46:40
131,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Remediation,checkout-web OOMKilled,0.826,prediction,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,restart_pod,false,2026-05-31 23:25:29
132,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Diagnosis,search-api CrashLoopBackOff,0.617,chat,prod-usw2-eks,search,search-api-a47d446-4ffe2,restart_pod,true,2026-06-21 07:29:02
133,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,indexer OOMKilled,0.9172,auto,prod-usw2-eks,search,indexer-b957537-8aa20,restart_pod,true,2026-06-16 22:44:48
134,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Diagnosis,checkout-web throttled,0.6967,prediction,dr-use1-eks,checkout,checkout-web-4263246-52f3a,restart_pod,true,2026-05-31 14:36:26
135,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Prevention,notifications high latency,0.8385,chat,dr-use1-eks,notifications,notifications-b036879-82982,none,false,2026-06-05 05:24:38
136,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Prevention,session-store CrashLoopBackOff,0.927,alert,prod-use2-eks,identity,session-store-1ac5266-1ca26,increase_limit,true,2026-06-16 17:49:10
137,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Prevention,payments-api OOMKilled,0.939,prediction,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,none,true,2026-06-15 14:00:27
138,26,Memory Runbook 26: Node drain & cordon,sops/memory/runbook-26.md,Prevention,notifications high latency,0.8045,prediction,dr-use1-eks,notifications,notifications-b036879-82982,none,true,2026-06-07 11:49:46
139,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Prevention,recommendation high latency,0.9378,auto,prod-use2-eks,search,recommendation-e5d5555-c6e9b,none,true,2026-06-11 11:01:21
140,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Symptoms,cart-svc throttled,0.8378,chat,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,scale_up,true,2026-06-03 08:37:55
141,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Diagnosis,orders-api throttled,0.9065,prediction,prod-usw2-eks,orders,orders-api-cbca488-26609,restart_pod,true,2026-05-30 02:11:22
142,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Symptoms,orders-api high latency,0.8938,auto,prod-use2-eks,orders,orders-api-7f89525-97cdd,none,true,2026-06-17 15:52:20
143,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Diagnosis,coredns OOMKilled,0.8349,chat,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,increase_limit,true,2026-06-10 04:52:17
144,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Prevention,cart-svc high latency,0.9486,auto,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,none,true,2026-06-02 12:18:10
145,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,payments-api high latency,0.7077,chat,prod-use2-eks,payments,payments-api-7fa4649-debd8,scale_up,true,2026-06-08 16:35:09
146,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Prevention,checkout-web OOMKilled,0.7167,alert,dr-use1-eks,checkout,checkout-web-4263246-52f3a,scale_up,true,2026-06-21 04:56:50
147,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Remediation,notifications OOMKilled,0.6496,auto,dr-use1-eks,notifications,notifications-b036879-82982,none,true,2026-06-13 04:20:32
148,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Diagnosis,checkout-web CrashLoopBackOff,0.8195,prediction,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,increase_limit,true,2026-06-15 00:00:25
149,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Prevention,image-resizer OOMKilled,0.812,prediction,prod-usw2-eks,platform,image-resizer-9683178-b7560,increase_limit,true,2026-06-15 22:56:46
150,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Diagnosis,search-api OOMKilled,0.7312,chat,dr-use1-eks,search,search-api-be84964-d972c,restart_pod,true,2026-06-05 05:20:34
151,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Prevention,payments-api throttled,0.8826,chat,prod-usw2-eks,payments,payments-api-423b015-b80bd,increase_limit,true,2026-05-27 13:06:04
152,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Diagnosis,recommendation OOMKilled,0.776,alert,prod-usw2-eks,search,recommendation-1e52697-e4756,scale_up,true,2026-06-09 21:38:07
153,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Diagnosis,metrics-server OOMKilled,0.7068,auto,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,increase_limit,true,2026-06-20 07:03:47
154,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,payments-api high latency,0.8686,prediction,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,scale_up,false,2026-05-24 15:10:33
155,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,auth-gateway OOMKilled,0.6741,auto,staging-use2-eks,identity,auth-gateway-c975434-e6ef9,increase_limit,false,2026-06-20 06:45:52
156,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Remediation,search-api CrashLoopBackOff,0.6341,chat,staging-use2-eks,search,search-api-8ca0b98-505ff,scale_up,true,2026-05-25 00:14:59
157,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Prevention,auth-gateway throttled,0.9324,prediction,prod-usw2-eks,identity,auth-gateway-7d2aa28-56f78,none,false,2026-06-21 00:39:02
158,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Remediation,payments-api high latency,0.9042,prediction,prod-use2-eks,payments,payments-api-58c5e74-26d34,scale_up,true,2026-06-04 04:27:08
159,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Diagnosis,cart-svc high latency,0.9187,chat,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,restart_pod,true,2026-06-11 06:11:06
160,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Diagnosis,payments-worker throttled,0.6731,chat,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,restart_pod,true,2026-06-13 07:23:40
161,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Remediation,payments-api throttled,0.832,auto,prod-usw2-eks,payments,payments-api-423b015-b80bd,restart_pod,true,2026-06-10 09:28:53
162,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Remediation,ledger-svc OOMKilled,0.7551,chat,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,restart_pod,true,2026-06-17 10:02:58
163,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Diagnosis,payments-api high latency,0.7714,chat,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,increase_limit,false,2026-06-11 00:12:01
164,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Remediation,notifications high latency,0.9075,chat,staging-use2-eks,notifications,notifications-26e9347-44fc8,increase_limit,false,2026-06-14 08:55:49
165,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Remediation,auth-gateway throttled,0.8378,prediction,prod-use2-eks,identity,auth-gateway-7b28269-a7447,restart_pod,true,2026-05-30 04:08:58
166,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Symptoms,recommendation throttled,0.6513,prediction,prod-usw2-eks,search,recommendation-87e3198-026ea,restart_pod,true,2026-05-30 08:49:24
167,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Prevention,orders-worker CrashLoopBackOff,0.7631,chat,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,increase_limit,false,2026-06-06 16:41:13
168,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Prevention,payments-api throttled,0.8245,chat,prod-usw2-eks,payments,payments-api-1e23165-1e35b,increase_limit,true,2026-06-02 15:10:29
169,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Symptoms,coredns throttled,0.843,auto,prod-use2-eks,kube-system,coredns-47d4438-c55d7,scale_up,false,2026-06-04 11:21:19
170,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Remediation,notifications high latency,0.6119,prediction,prod-use2-eks,notifications,notifications-c882a21-88bb7,none,true,2026-06-18 03:17:43
171,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Symptoms,inventory-svc OOMKilled,0.8962,alert,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,restart_pod,true,2026-06-22 13:59:19
172,26,Memory Runbook 26: Node drain & cordon,sops/memory/runbook-26.md,Diagnosis,checkout-web CrashLoopBackOff,0.7383,chat,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,restart_pod,true,2026-06-08 12:02:28
173,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Diagnosis,auth-gateway high latency,0.8867,alert,prod-use2-eks,identity,auth-gateway-bf1d422-2018d,none,false,2026-06-20 16:12:19
174,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Symptoms,search-api OOMKilled,0.9143,auto,prod-usw2-eks,search,search-api-15a6d76-12766,none,true,2026-06-06 21:56:17
175,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Diagnosis,auth-gateway throttled,0.7932,auto,prod-use2-eks,identity,auth-gateway-bf1d422-2018d,scale_up,true,2026-05-24 17:41:03
176,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Diagnosis,cart-svc CrashLoopBackOff,0.8705,alert,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,increase_limit,true,2026-06-08 04:57:25
177,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,orders-api throttled,0.8308,alert,prod-use2-eks,orders,orders-api-bfb2f93-32ad3,none,true,2026-06-21 08:48:27
178,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Remediation,orders-worker CrashLoopBackOff,0.6558,alert,prod-use2-eks,orders,orders-worker-9681c18-374c7,none,true,2026-06-08 11:15:18
179,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Diagnosis,auth-gateway CrashLoopBackOff,0.6459,alert,prod-use2-eks,identity,auth-gateway-7b28269-a7447,increase_limit,true,2026-06-01 19:33:39
180,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Prevention,checkout-web throttled,0.8495,chat,dr-use1-eks,checkout,checkout-web-4263246-52f3a,scale_up,true,2026-06-20 21:11:27
181,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Symptoms,coredns OOMKilled,0.6866,alert,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,restart_pod,false,2026-06-03 13:02:33
182,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Remediation,notifications throttled,0.7271,auto,prod-use2-eks,notifications,notifications-c882a21-88bb7,increase_limit,true,2026-05-28 10:28:36
183,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Remediation,coredns throttled,0.613,auto,prod-use2-eks,kube-system,coredns-47d4438-c55d7,increase_limit,false,2026-06-14 10:07:55
184,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Remediation,payments-api CrashLoopBackOff,0.6057,chat,prod-usw2-eks,payments,payments-api-1e23165-1e35b,increase_limit,false,2026-06-18 02:45:12
185,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Prevention,payments-worker CrashLoopBackOff,0.6883,alert,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,increase_limit,true,2026-06-09 01:00:32
186,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Symptoms,ledger-svc high latency,0.6889,auto,prod-usw2-eks,ledger,ledger-svc-0744083-43011,none,true,2026-06-10 01:25:38
187,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Symptoms,notifications high latency,0.8751,prediction,prod-usw2-eks,notifications,notifications-b2aff41-e1772,increase_limit,true,2026-06-21 16:38:45
188,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Prevention,ledger-svc high latency,0.791,alert,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,restart_pod,true,2026-05-29 01:19:44
189,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Remediation,indexer throttled,0.8771,chat,prod-use2-eks,search,indexer-4680271-0a829,increase_limit,true,2026-06-01 00:02:10
190,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Diagnosis,payments-api CrashLoopBackOff,0.8153,chat,prod-use2-eks,payments,payments-api-58c5e74-26d34,scale_up,false,2026-06-12 04:59:24
191,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Diagnosis,notifications OOMKilled,0.613,prediction,prod-usw2-eks,notifications,notifications-b2aff41-e1772,none,true,2026-06-13 19:32:35
192,34,Node Runbook 34: Connection pool sizing,sops/node/runbook-34.md,Prevention,orders-worker high latency,0.9278,chat,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,none,true,2026-06-21 12:45:26
193,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Diagnosis,checkout-web OOMKilled,0.6703,chat,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,restart_pod,true,2026-06-03 07:00:12
194,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Remediation,inventory-svc OOMKilled,0.872,chat,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,increase_limit,true,2026-06-14 10:29:24
195,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Prevention,orders-api high latency,0.7521,auto,prod-usw2-eks,orders,orders-api-21c5d48-15186,scale_up,false,2026-05-31 04:54:52
196,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Prevention,notifications OOMKilled,0.7855,auto,prod-usw2-eks,notifications,notifications-b2aff41-e1772,increase_limit,true,2026-06-07 02:07:43
197,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Diagnosis,ledger-svc OOMKilled,0.9438,alert,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,restart_pod,true,2026-06-01 04:11:20
198,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Diagnosis,auth-gateway OOMKilled,0.7596,prediction,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,increase_limit,true,2026-06-16 20:57:35
199,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Remediation,payments-api OOMKilled,0.6935,prediction,prod-use2-eks,payments,payments-api-58c5e74-26d34,restart_pod,true,2026-06-19 16:00:09
200,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Remediation,recommendation high latency,0.7143,chat,prod-use2-eks,search,recommendation-e5d5555-c6e9b,restart_pod,false,2026-06-08 13:44:04
201,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Diagnosis,notifications OOMKilled,0.6081,chat,prod-use2-eks,notifications,notifications-c882a21-88bb7,scale_up,true,2026-05-27 22:55:00
202,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Symptoms,cart-svc throttled,0.7355,chat,prod-use2-eks,checkout,cart-svc-51c2594-4d271,none,true,2026-06-07 16:07:40
203,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Symptoms,image-resizer throttled,0.7991,auto,prod-use2-eks,platform,image-resizer-9994630-7c707,restart_pod,true,2026-05-24 15:22:50
204,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Diagnosis,payments-api throttled,0.6784,auto,prod-usw2-eks,payments,payments-api-423b015-b80bd,restart_pod,true,2026-06-12 03:18:22
205,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Diagnosis,notifications high latency,0.9056,auto,prod-use2-eks,notifications,notifications-1938743-28dca,restart_pod,false,2026-05-28 00:01:00
206,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Symptoms,search-api throttled,0.8769,chat,prod-usw2-eks,search,search-api-a47d446-4ffe2,increase_limit,true,2026-05-26 20:10:04
207,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Remediation,notifications throttled,0.7551,prediction,dr-use1-eks,notifications,notifications-b036879-82982,none,true,2026-06-01 19:31:22
208,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Prevention,search-api CrashLoopBackOff,0.889,prediction,prod-use2-eks,search,search-api-4350294-dbefb,scale_up,false,2026-06-12 07:24:33
209,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Remediation,payments-worker high latency,0.9353,chat,prod-use2-eks,payments,payments-worker-bff7264-02c23,restart_pod,true,2026-06-04 05:39:19
210,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Remediation,payments-api throttled,0.7308,chat,prod-use2-eks,payments,payments-api-1ce3577-591ac,increase_limit,true,2026-06-17 02:50:54
211,9,Memory Runbook 09: Connection pool sizing,sops/memory/runbook-09.md,Diagnosis,indexer throttled,0.6123,alert,dr-use1-eks,search,indexer-6af7422-f66fc,increase_limit,false,2026-06-22 11:27:01
212,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Remediation,search-api CrashLoopBackOff,0.7802,prediction,dr-use1-eks,search,search-api-d416b43-7cb20,scale_up,true,2026-06-16 07:19:33
213,26,Memory Runbook 26: Node drain & cordon,sops/memory/runbook-26.md,Symptoms,payments-worker throttled,0.6561,auto,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,scale_up,true,2026-05-28 07:00:59
214,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Remediation,recommendation CrashLoopBackOff,0.7625,prediction,prod-use2-eks,search,recommendation-c460126-52814,none,false,2026-06-22 07:35:01
215,21,Memory Runbook 21: PDB & graceful shutdown,sops/memory/runbook-21.md,Prevention,cart-svc CrashLoopBackOff,0.7616,prediction,prod-use2-eks,checkout,cart-svc-51c2594-4d271,scale_up,true,2026-05-26 23:20:07
